temperature,humidity,co2_concentration,average_co2_last_hour,average_temperature_last_hour,average_humidity_last_hour,current_value_minus_average_last_hour_co2,current_value_minus_average_last_hour_temperature,current_value_minus_average_last_hour_humidity,current_value_minus_last_15_min_co2,current_value_minus_last_15_min_temperature,current_value_minus_last_15_min_humidity,room_number,hour_of_the_day,day_number_of_the_week,day_of_year,floor_area,occupancy
0.4882898615250193,0.5088582415054699,0.804504245997808,0.8104902944126496,0.6761152497681713,0.49264424120883366,0.6743489664771889,0.4452667956226162,0.4608505326861293,0.44877003494500456,0.5980191883220092,0.464144981450084,0.0,0.5217391304347826,0.0,0.0,0.0,0
0.424807817542888,0.5050474835374565,0.8004814859698561,0.8044333443888065,0.6274589101374262,0.5416550313492312,0.6754998787552103,0.3954200457518684,0.42825840525149783,0.4486756163057657,0.4909872538320569,0.45827312035783146,0.0,0.5217391304347826,0.0,0.0,0.0,0
0.458703088778333,0.658703111834618,0.48288560083944293,0.47025630436859545,0.6174389495364401,0.8408618715358669,0.6886028499627178,0.440424195484986,0.3503296074422886,0.45289214988061166,0.5497259401174904,0.36097103602119607,0.0,0.34782608695652173,1.0,0.9999999999999998,0.0,1
0.47460052961407406,0.5404548708905752,0.9858704480659823,0.9893166971742219,0.7522773738403772,0.47595070879612233,0.676387299321234,0.38064264192803826,0.5210132349655038,0.4495664662410546,0.508701834415839,0.5558825673451219,0.0,0.6956521739130435,0.0,0.0,0.0,1
0.5204141491677854,0.41701198208155166,0.9184940230974409,0.916999364105388,0.7321867048301489,0.3582301053930603,0.6780962142561371,0.443409409487865,0.47181089692977585,0.4506172281374571,0.6020640927681767,0.4684430046164699,0.0,0.6956521739130435,0.0,0.9937888198757763,0.0,1
0.5738126542068276,0.4205408794949399,0.7558844361810706,0.7448938088250441,0.5861577641874098,0.5162513793437951,0.6879121821642737,0.5916675171156963,0.3567044040131336,0.45525682218041436,0.6433855552597477,0.3396277690547663,0.0,0.4782608695652174,0.0,0.9937888198757763,0.0,1
0.5980747096123342,0.37785013368837106,0.9128952074070008,0.9136351039865592,0.7321518426770157,0.3919597810049531,0.6784730830530986,0.5350917345354256,0.4121994117578183,0.44979879745588097,0.7101779781730918,0.4245590375753109,0.0,0.6956521739130435,0.0,0.9937888198757763,0.0,1
0.2974736173707204,0.6071008796340438,0.39886205894865395,0.39405974977270103,0.12630751811440755,0.8733091361189613,0.6818326283393558,0.5386881601462283,0.2672037204367378,0.4495892892493721,0.5041011017704129,0.19150014721874314,0.0,0.30434782608695654,1.0,0.9999999999999998,0.0,0
0.5422368109892965,0.6999610047971299,0.9108998286549991,0.9177156098667518,0.5621514839910717,0.33697717936604654,0.673375673513664,0.5690702861348214,0.8097617195942373,0.44867888178199805,0.6527287993715922,0.6860354406015063,0.0,0.6956521739130435,0.0,0.9937888198757763,0.0,1
0.42681158071525305,0.39361178266180286,0.8267775372903029,0.8283525001482669,0.7922218794257394,0.31506642323597056,0.6775578065617385,0.30222512701530285,0.49266366693728286,0.4490282136103631,0.5120884343538055,0.41444959347041366,0.0,0.6521739130434783,1.0,0.9999999999999998,0.0,1
0.22657369868001198,0.584144204397866,0.4614031979184899,0.46034257967545616,0.3575482901476805,0.676280818440314,0.6788529946483637,0.3226524979231957,0.40409074783286875,0.4494493409141536,0.48519383691158946,0.4185068735230248,0.0,0.08695652173913043,1.0,0.9999999999999998,0.0,0
0.4641966457929443,0.5339072213483567,0.8099292181877561,0.8036003435142026,0.6216458362793928,0.5426329694047825,0.6822280769097574,0.4378372510836115,0.47820444273856966,0.450402268771866,0.6054348464733165,0.47202469058845825,0.0,0.6086956521739131,0.0,0.9937888198757763,0.0,1
0.4219844778919648,0.9140820876311713,0.38650171006142964,0.38433515433873555,0.17943680370431903,0.8890688941060692,0.6795925950359585,0.6518707039482508,0.5900505268132097,0.4511940312962675,0.6575015753881416,0.42866788489036256,0.0,0.30434782608695654,1.0,0.9999999999999998,0.0,0
0.2716104753395676,0.6211871051111828,0.5449389271129483,0.547295119363834,0.482332438108918,0.5266150670286098,0.676198161739743,0.3023953419630925,0.56766880560514,0.44825081372959874,0.5318089525302563,0.6515688370688824,0.0,0.9565217391304348,0.0,0.9937888198757763,0.0,0
0.2931363121169537,0.4310335183111924,0.7083041570856732,0.7133011409152393,0.7056500287293104,0.44763203812289554,0.6743933891033003,0.19783152815713861,0.4246019231366217,0.4495882244311681,0.6763846756354296,0.40620580865515776,0.0,0.8260869565217391,0.0,0.9937888198757763,0.0,0
0.29554413566842075,0.6174038208246468,0.4487437203365107,0.4504231649195954,0.28361506433432604,0.6292800982777598,0.6765797327502872,0.4387659441509871,0.4763777153646286,0.44909065230385237,0.6054348464733165,0.47202469058845825,0.0,0.08695652173913043,1.0,0.9999999999999998,0.0,0
0.13827254945029788,0.33554034644000996,0.6895100083185417,0.7060211241082818,0.3896900307846294,0.5904214082577086,0.66469597421942,0.2019108999208648,0.2027393546334028,0.44766642481370206,0.37348422072089393,0.28612251682058587,0.0,0.5217391304347826,0.0,0.9937888198757763,0.0,0
0.4989021449490334,0.8716979496155686,0.8044316841666167,0.8054416032197443,0.7296234556841097,0.7242509446858199,0.6779755040895917,0.4218767508685851,0.6792022102761865,0.4488407977500264,0.6265904943912606,0.48765912269196576,0.0,0.5217391304347826,0.0,0.0,0.0,0
0.3873703639525252,0.3585834827430814,0.8789361012007554,0.8824949683958697,0.8448661425475756,0.3162822799480205,0.6760254710950239,0.2260987539980808,0.45334675240357264,0.44795696592192435,0.3900979529422705,0.46624735114574145,0.0,0.6521739130434783,0.0,0.9937888198757763,0.0,1
0.22690244322439534,0.656625243481658,0.46852645370429363,0.4727058044118289,0.3097571829885899,0.5994131022650597,0.674479001719225,0.35073684349238166,0.5465788796030742,0.44842327214498123,0.5700764360181141,0.524486746257625,0.0,0.043478260869565216,1.0,0.9999999999999998,0.0,0
0.26464425240286116,0.4626739778601676,0.46416476531928746,0.4630375220142003,0.3947904029107723,0.6553293139706406,0.6789157421080818,0.3450873237318829,0.2884418763742199,0.4504860932416803,0.582039319287708,0.22100112772168287,0.0,0.043478260869565216,1.0,0.9999999999999998,0.0,0
0.3923568232420269,0.6202347052179871,0.7957407465422837,0.7911384750059184,0.7747629464334138,0.5039532430318694,0.6826575487524165,0.2725033370629659,0.5852598206877648,0.44937548549348455,0.6887645446879276,0.6448345054567648,0.0,0.6086956521739131,0.0,0.9937888198757763,0.0,1
0.2754100520703142,0.6163564640653396,0.4623961801003115,0.466335096177228,0.3795065181116075,0.5987034227904786,0.674665187107181,0.36639659366727473,0.5031126400445666,0.44962128121606887,0.4527854456013503,0.5199401282136187,0.0,0.043478260869565216,1.0,0.9999999999999998,0.0,0
0.2964334504296413,0.2736569177452317,0.7260004955220134,0.734183693609512,0.6597721314026086,0.3639712648362545,0.671767165329949,0.22823937474973197,0.32123566622067,0.44727173579127105,0.40732592809406326,0.4631451865469447,0.0,0.8260869565217391,0.0,0.9937888198757763,0.0,0
0.3618643288157304,0.6997217132142177,0.4117738794997155,0.5451189461563635,0.5149505505905263,0.6013120126711744,0.5660785966146741,0.3878541331803192,0.5921605098387851,0.4492127426077359,0.5256420649552681,0.46226733622290933,0.0,0.3913043478260869,0.0,0.9937888198757763,0.0,1
0.699524093598535,0.36948405786673,0.7567392023484583,0.7596187397822354,0.6374849142890837,0.368165509449752,0.6762892319803734,0.7072830664999572,0.42261176933130257,0.4490636639336891,0.7424828808187556,0.4846650518982159,0.0,0.7826086956521738,0.0,0.9937888198757763,0.0,0
0.23430599226714688,0.5601300508672047,0.4572226294101312,0.4615453990020002,0.41989796737343665,0.654669044654681,0.6743305266983456,0.2954502269547672,0.3955913010968329,0.44749010283106977,0.44789541388999643,0.49626350349365317,0.0,0.08695652173913043,1.0,0.9999999999999998,0.0,0
0.3240892678591294,0.5869493605129108,0.3869607422591827,0.3870824217314907,0.31318709048149085,0.5874140691118175,0.6776758901902051,0.46113296149705485,0.48022665689913957,0.4491681552344806,0.6385735459725401,0.4627251347638609,0.0,0.2608695652173913,1.0,0.9999999999999998,0.0,0
0.4801337994812487,0.44452088326154904,0.8249023400972858,0.8185599430327438,0.6723170220025563,0.5399588036959333,0.6841889431278975,0.43339367204990675,0.3634434240944368,0.4503490721543134,0.6034058676456615,0.4491341396627147,0.0,0.6086956521739131,0.0,0.9937888198757763,0.0,1
0.45933972096536113,0.3065938336306635,0.9065949531892171,0.915793128488052,0.7517762167863693,0.30788690800004037,0.6713681363266972,0.3632859420107877,0.4033784060663904,0.447490665767382,0.5473160963329998,0.38112978248665796,0.0,0.6956521739130435,0.0,0.9937888198757763,0.0,1
0.4337650855364079,0.5484058492426707,0.9911222926095812,0.9977871439315362,0.7070991776411693,0.5104536419767989,0.6737028067999316,0.359611061959706,0.5013420077441042,0.44811766445970735,0.48520576878128757,0.3618384952188387,0.0,0.6956521739130435,0.0,0.0,0.0,1
0.311606279489804,0.5172079014530997,0.5148891643874446,0.5175657692030339,0.33488039467670605,0.5037528474746003,0.6769313806357016,0.4369085580162359,0.47820444273856966,0.4483984102790674,0.6034123942502326,0.4698756790052653,0.0,1.0,0.0,0.9937888198757763,0.0,0
0.507650397932478,0.5002496032595785,0.8794616618086737,0.869569407602317,0.6784217146210731,0.4644627848846232,0.6873006579714838,0.46167432766067507,0.4864784797086742,0.4482545018402711,0.6508874707004524,0.45049023282339795,0.0,0.6521739130434783,0.0,0.9937888198757763,0.0,1
0.4882898615250193,0.5172079014530997,0.861629856769069,0.8576251630709121,0.6841254576341682,0.47042702867730135,0.6816511545977493,0.4443381025552406,0.4626772600600704,0.4495642915839684,0.5973450375809812,0.4634286442556863,0.0,0.6521739130434783,0.0,0.9937888198757763,0.0,1
0.29554413566842075,0.5255575614007277,0.4868492478875922,0.4872984967975823,0.3012375216395191,0.5159723143669428,0.6762940188433878,0.4378372510836115,0.4763777153646286,0.4500306441059288,0.6034123942502326,0.4698756790052653,0.0,0.0,1.0,0.9999999999999998,0.0,0
0.3196373514004953,0.5172079014530997,0.5185493865878915,0.5222071443087432,0.33808447782310447,0.5048637081011762,0.6754588551155284,0.4387659441509871,0.4763777153646286,0.4488429025265609,0.6034123942502326,0.4698756790052653,0.0,1.0,0.0,0.9937888198757763,0.0,0
0.4173189665962016,0.5584498567952476,0.6675919896089462,0.6726739036975709,0.5194670820579312,0.4761207729647179,0.6742203863193387,0.4493622853253993,0.5405580001250241,0.4480615661267717,0.6696439392071092,0.4840126955654589,0.0,0.5652173913043478,0.0,0.9937888198757763,0.0,0
0.18846016912788888,0.6661173809554679,0.4242942814314912,0.4271819705605632,0.24253291413786338,0.6768037326030916,0.6754509670532678,0.345252630179638,0.49333070779097266,0.44812194837903524,0.5626494125705741,0.50449683679511,0.0,0.13043478260869565,1.0,0.9999999999999998,0.0,0
0.30355444531829834,0.783274847282299,0.4198257263819099,0.4219993506542782,0.385106997806421,0.8707622483294593,0.6760382750013257,0.39569550442617835,0.4620133223927855,0.4487790414226317,0.5492849985732148,0.530474613095053,0.0,0.17391304347826086,1.0,0.9999999999999998,0.0,0
0.47222771770363625,0.32516572265763255,0.7573135240563315,0.7592647222713893,0.6360642104381866,0.2660286733871997,0.6777830278581898,0.44062333028573825,0.4736376243037169,0.4486570901935923,0.6040865449912606,0.47059201619966295,0.0,0.7826086956521738,0.0,0.9937888198757763,0.0,0
0.3418139885328064,1.0,0.4113418677732606,0.4122274976977942,0.5203839121381599,0.8556437197250908,0.6770965719330002,0.3615187368959854,0.7115181554306931,0.44906772664779515,0.564890281425616,0.5765061499193704,0.0,0.17391304347826086,1.0,0.9999999999999998,0.0,0
0.4648890364595495,0.4972424948189422,0.643909126029369,0.6491563406612991,0.5610763084691244,0.535291805652915,0.6740226119583335,0.4802505266416755,0.42495250539603774,0.4487107906144154,0.7166438235928907,0.3527131939224756,0.0,0.8695652173913043,0.0,0.9937888198757763,0.0,0
0.5513118819984126,0.6117620654362224,0.9928052351340162,0.8666328792942085,0.764894815387096,0.31755495055431293,0.7850426946339618,0.4620354823207579,0.7292506956176027,0.4465505247198322,0.5280368974292052,0.6169203413056572,0.0,0.4782608695652174,0.0,0.0,0.0,0
0.6318706312401923,0.4161732562680278,0.6859749162971818,0.6933773664911496,0.5114074707817404,0.5790282123782626,0.672321435920038,0.702136567842415,0.30031078253814963,0.4477509680217141,0.7825450300017128,0.2897812308789186,0.0,0.5217391304347826,0.0,0.9937888198757763,0.0,0
0.6404158861050844,0.7864719306792134,0.4104441738428294,0.6865630942441985,0.5768319759016776,0.6814546841810598,0.44641132849480825,0.674091927253965,0.6211616690769662,0.45413457061075657,0.9458616207829633,0.4233599082763584,0.0,0.3913043478260869,0.0,0.9937888198757763,0.0,1
0.4963209334357108,0.3335153826052615,0.8535904401502302,0.8571072695209813,0.6953397486465636,0.26491781276062376,0.67571160203317,0.44155202335311383,0.47181089692977585,0.4492910381531322,0.6007157912861208,0.46701033022767463,0.0,0.7391304347826086,0.0,0.9937888198757763,0.0,1
0.48025878961432733,0.500508581557841,0.8441784402062239,0.849142197835336,0.6697070834753736,0.47598133181018465,0.6754698441119477,0.4359798649488603,0.4699841695558348,0.44865344681451447,0.6040865449912606,0.47059201619966295,0.0,0.6086956521739131,0.0,0.9937888198757763,0.0,1
0.48025878961432733,0.35856436244814827,0.776072162833622,0.7790364557725463,0.6584927924629782,0.2938001890516162,0.6775522589333866,0.43505117188148473,0.4791178064255402,0.448267248632266,0.6054348464733165,0.47202469058845825,0.0,0.7826086956521738,0.0,0.9937888198757763,0.0,0
0.44010343006086927,0.38361334229103505,0.6635856912806012,0.6703246995889629,0.5783907138030098,0.33712375348810486,0.6725522655626492,0.43969463721836266,0.4699841695558348,0.44929468153221,0.6040865449912606,0.47059201619966295,0.0,0.4782608695652174,1.0,0.9999999999999998,0.0,0
0.6033938517588839,0.38179022505928817,0.9100446300441444,0.9163438999406066,0.7292485087199228,0.39187961836477303,0.6738064415505384,0.5429257012525032,0.4165753619522451,0.44724474744742704,0.6571258262392572,0.423628876821666,0.0,0.6956521739130435,0.0,0.9937888198757763,0.0,1
0.3085728645744079,0.4811357023982046,0.4203888671672781,0.4208838319772101,0.19451127231519427,0.7319883974649244,0.6774466287452237,0.5119857798210332,0.24560696262304044,0.4487848177453601,0.619437730785638,0.2662016445542378,0.0,0.17391304347826086,1.0,0.9999999999999998,0.0,0
0.2716246301241765,0.48455964414353137,0.6471050525172262,0.651590371347973,0.4914803047457741,0.5179094841479923,0.6746691773453785,0.2971087514841253,0.42537078538425754,0.4489086030696389,0.5356694324237455,0.44007690001172867,0.0,0.8695652173913043,0.0,0.9937888198757763,0.0,0
