datetime,temperature,humidity,co2_concentration,average_co2_last_hour,average_temperature_last_hour,average_humidity_last_hour,current_value_minus_average_last_hour_co2,current_value_minus_average_last_hour_temperature,current_value_minus_average_last_hour_humidity,current_value_minus_last_15_min_co2,current_value_minus_last_15_min_temperature,current_value_minus_last_15_min_humidity,room_number,hour_of_the_day,day_number_of_the_week,day_of_year,floor_area,occupancy
2015-02-02 14:30:00,23.7,26.56,824.0,806.1125000000001,23.74725,26.36875,17.887499999999932,-0.04725000000000179,0.19125000000000014,8.75,-0.045000000000001705,0.11499999999999844,17,14,1,33,20,1
2015-02-02 14:31:00,23.7,26.6,832.0,812.8625000000001,23.73375,26.43625,19.137499999999932,-0.03375000000000128,0.16375000000000028,8.0,0.0,0.0400000000000027,17,14,1,33,20,1
2015-02-02 14:31:59,23.7,26.7,845.333333333333,820.0625,23.72025,26.49875,25.27083333333303,-0.020250000000000767,0.20124999999999815,13.33333333333303,0.0,0.09999999999999787,17,14,1,33,20,1
2015-02-02 14:32:59,23.7,26.774,852.4,829.1458333333333,23.71125,26.576249999999998,23.25416666666672,-0.011250000000000426,0.19775000000000276,7.066666666666947,0.0,0.07400000000000162,17,14,1,33,20,1
2015-02-02 14:34:00,23.7,26.89,861.0,838.4333333333332,23.7,26.6585,22.566666666666833,0.0,0.23150000000000048,8.600000000000023,0.0,0.11599999999999966,17,14,1,33,20,1
2015-02-02 14:35:00,23.7,26.9725,880.0,847.6833333333332,23.7,26.741,32.31666666666683,0.0,0.23150000000000048,19.0,0.0,0.08249999999999957,17,14,1,33,20,1
2015-02-02 14:36:00,23.6,26.89,891.0,859.6833333333332,23.7,26.834125,31.316666666666833,-0.09999999999999787,0.05587500000000034,11.0,-0.09999999999999787,-0.08249999999999957,17,14,1,33,20,1
2015-02-02 14:37:00,23.64,26.976,897.6,871.0999999999999,23.675,26.881625,26.500000000000114,-0.03500000000000014,0.09437499999999943,6.600000000000023,0.03999999999999915,0.08599999999999852,17,14,1,33,20,1
2015-02-02 14:38:00,23.65,27.05,900.5,882.4000000000001,23.66,26.932125,18.09999999999991,-0.010000000000001563,0.1178750000000015,2.8999999999999773,0.00999999999999801,0.07400000000000162,17,14,1,33,20,1
2015-02-02 14:38:59,23.64,27.1,908.8,892.2750000000001,23.647499999999997,26.972125000000002,16.524999999999864,-0.0074999999999967315,0.12787499999999952,8.299999999999955,-0.00999999999999801,0.05000000000000071,17,14,1,33,20,1
2015-02-02 14:39:59,23.6,27.16,918.0,899.475,23.6325,27.003999999999998,18.524999999999977,-0.03249999999999886,0.15600000000000236,9.200000000000045,-0.03999999999999915,0.05999999999999872,17,14,1,33,20,1
2015-02-02 14:41:00,23.6,27.236,925.2,906.2249999999999,23.6325,27.0715,18.975000000000136,-0.03249999999999886,0.1645000000000003,7.2000000000000455,0.0,0.07600000000000051,17,14,1,33,20,1
2015-02-02 14:42:00,23.6,27.29,929.4,913.125,23.6225,27.1365,16.274999999999977,-0.0224999999999973,0.15349999999999753,4.199999999999932,0.0,0.053999999999998494,17,14,1,33,20,1
2015-02-02 14:43:00,23.6,27.33,936.4,920.3499999999999,23.610000000000003,27.1965,16.050000000000068,-0.010000000000001563,0.13349999999999795,7.0,0.0,0.03999999999999915,17,14,1,33,20,1
2015-02-02 14:44:00,23.6,27.34,950.0,927.25,23.6,27.254,22.75,0.0,0.08599999999999852,13.600000000000023,0.0,0.010000000000001563,17,14,1,33,20,1
2015-02-02 14:44:59,23.625,27.3925,961.0,935.25,23.6,27.299,25.75,0.02499999999999858,0.0934999999999988,11.0,0.02499999999999858,0.05249999999999844,17,14,1,33,20,1
2015-02-02 14:45:59,23.6,27.39,963.0,944.1999999999999,23.606250000000003,27.338124999999998,18.800000000000068,-0.006250000000001421,0.05187500000000256,2.0,-0.02499999999999858,-0.0024999999999977263,17,14,1,33,20,1
2015-02-02 14:47:00,23.6,27.412,958.6,952.5999999999999,23.60625,27.363124999999997,6.000000000000114,-0.006249999999997868,0.048875000000002444,-4.399999999999977,0.0,0.021999999999998465,17,14,1,33,20,1
2015-02-02 14:48:00,23.6,27.5,965.333333333333,958.1500000000001,23.606250000000003,27.383625,7.183333333332939,-0.006250000000001421,0.11637500000000145,6.733333333333007,0.0,0.08800000000000097,17,14,1,33,20,1
2015-02-02 14:49:00,23.6,27.525,979.25,961.9833333333333,23.60625,27.423625,17.26666666666665,-0.006249999999997868,0.10137499999999733,13.91666666666697,0.0,0.02499999999999858,17,14,1,33,20,1
2015-02-02 14:50:00,23.6,27.6,978.428571428571,966.5458333333333,23.6,27.45675,11.882738095237642,0.0,0.14325000000000188,-0.8214285714290099,0.0,0.07500000000000284,17,14,1,33,20,1
2015-02-02 14:51:00,23.6,27.6,983.0,970.402976190476,23.6,27.50925,12.59702380952399,0.0,0.09074999999999989,4.57142857142901,0.0,0.0,17,14,1,33,20,1
2015-02-02 14:51:59,23.6,27.54,992.6,976.5029761904759,23.6,27.55625,16.097023809524103,0.0,-0.01624999999999943,9.600000000000023,0.0,-0.060000000000002274,17,14,1,33,20,1
2015-02-02 14:53:00,23.6,27.6,997.2,983.3196428571428,23.6,27.56625,13.880357142857292,0.0,0.03375000000000128,4.600000000000023,0.0,0.060000000000002274,17,14,1,33,20,1
2015-02-02 14:54:00,23.6166666666667,27.6333333333333,999.5,987.8071428571427,23.6,27.585,11.692857142857292,0.016666666666697694,0.04833333333330003,2.2999999999999545,0.016666666666697694,0.033333333333299464,17,14,1,33,20,1
2015-02-02 14:55:00,23.6666666666667,27.7,1001.0,993.075,23.60416666666668,27.593333333333327,7.9249999999999545,0.06250000000002132,0.10666666666667268,1.5,0.05000000000000071,0.0666666666666984,17,14,1,33,20,1
2015-02-02 14:55:59,23.6,27.7,1009.5,997.575,23.62083333333335,27.618333333333325,11.924999999999955,-0.020833333333349913,0.0816666666666741,8.5,-0.0666666666666984,0.0,17,14,1,33,20,1
2015-02-02 14:57:00,23.6,27.7225,1019.0,1001.8,23.62083333333335,27.658333333333324,17.200000000000045,-0.020833333333349913,0.06416666666667581,9.5,0.0,0.022500000000000853,17,14,1,33,20,1
2015-02-02 14:57:59,23.6,27.79,1021.0,1007.25,23.62083333333335,27.688958333333325,13.75,-0.020833333333349913,0.10104166666667425,2.0,0.0,0.067499999999999,17,14,1,33,20,1
2015-02-02 14:58:59,23.6,27.8566666666667,1024.66666666667,1012.625,23.616666666666674,27.728125,12.041666666669926,-0.016666666666672825,0.12854166666670253,3.6666666666699257,0.0,0.06666666666670196,17,14,1,33,20,1
2015-02-02 15:00:00,23.6,27.8042857142857,1030.42857142857,1018.5416666666674,23.6,27.767291666666676,11.886904761902542,0.0,0.03699404761902514,5.761904761900041,0.0,-0.052380952381000156,17,15,1,33,20,1
2015-02-02 15:01:00,23.575,27.79,1026.25,1023.77380952381,23.6,27.7933630952381,2.476190476190027,-0.02500000000000213,-0.0033630952381003,-4.178571428569967,-0.02500000000000213,-0.0142857142857018,17,15,1,33,20,1
2015-02-02 15:02:00,23.54,27.81,1028.0,1025.58630952381,23.593750000000004,27.810238095238102,2.413690476189913,-0.053750000000004405,-0.00023809523810314204,1.75,-0.03500000000000014,0.019999999999999574,17,15,1,33,20,1
2015-02-02 15:03:00,23.6,27.978,1034.8,1027.33630952381,23.57875,27.8152380952381,7.463690476189868,0.02125000000000199,0.16276190476190067,6.7999999999999545,0.060000000000002274,0.1680000000000028,17,15,1,33,20,1
2015-02-02 15:04:00,23.525,28.0,1055.5,1029.8696428571425,23.578750000000003,27.845571428571425,25.63035714285752,-0.053750000000004405,0.1544285714285749,20.700000000000045,-0.07500000000000284,0.021999999999998465,17,15,1,33,20,1
2015-02-02 15:04:59,23.5,27.978,1055.25,1036.1375,23.56,27.8945,19.112499999999955,-0.05999999999999872,0.0835000000000008,-0.25,-0.02499999999999858,-0.021999999999998465,17,15,1,33,20,1
2015-02-02 15:06:00,23.5,28.0,1050.0,1043.3875,23.541249999999998,27.9415,6.6124999999999545,-0.04124999999999801,0.058499999999998664,-5.25,0.0,0.021999999999998465,17,15,1,33,20,1
2015-02-02 15:07:00,23.5,28.0,1051.25,1048.8875,23.53125,27.989,2.3624999999999545,-0.03125,0.010999999999999233,1.25,0.0,0.0,17,15,1,33,20,1
2015-02-02 15:08:00,23.5,28.0,1053.6,1053.0,23.506249999999998,27.994500000000002,0.599999999999909,-0.006249999999997868,0.00549999999999784,2.349999999999909,0.0,0.0,17,15,1,33,20,1
2015-02-02 15:08:59,23.5,28.0,1055.5,1052.5249999999999,23.5,27.994500000000002,2.9750000000001364,0.0,0.00549999999999784,1.900000000000091,0.0,0.0,17,15,1,33,20,1
2015-02-02 15:10:00,23.5,28.025,1055.0,1052.5874999999999,23.5,28.0,2.4125000000001364,0.0,0.02499999999999858,-0.5,0.0,0.02499999999999858,17,15,1,33,20,1
2015-02-02 15:10:59,23.445,28.125,1059.5,1053.8374999999999,23.5,28.006249999999998,5.662500000000136,-0.054999999999999716,0.11875000000000213,4.5,-0.054999999999999716,0.10000000000000142,17,15,1,33,20,1
2015-02-02 15:11:59,23.39,28.18,1060.0,1055.8999999999999,23.486250000000002,28.037499999999998,4.100000000000136,-0.09625000000000128,0.14250000000000185,0.5,-0.054999999999999716,0.054999999999999716,17,15,1,33,20,1
2015-02-02 15:13:00,23.39,28.2,1073.6,1057.5,23.458750000000002,28.0825,16.09999999999991,-0.06875000000000142,0.11749999999999972,13.599999999999909,0.0,0.019999999999999574,17,15,1,33,20,1
2015-02-02 15:14:00,23.39,28.2,1078.6,1062.025,23.431250000000002,28.1325,16.574999999999818,-0.04125000000000156,0.067499999999999,5.0,0.0,0.0,17,15,1,33,20,1
2015-02-02 15:15:00,23.39,28.2,1081.0,1067.925,23.403750000000002,28.17625,13.075000000000045,-0.013750000000001705,0.023749999999999716,2.400000000000091,0.0,0.0,17,15,1,33,20,1
2015-02-02 15:16:00,23.39,28.2225,1082.0,1073.3,23.39,28.195,8.700000000000045,0.0,0.027499999999999858,1.0,0.0,0.022500000000000853,17,15,1,33,20,1
2015-02-02 15:16:59,23.39,28.3733333333333,1088.83333333333,1078.8,23.39,28.205624999999998,10.03333333333012,0.0,0.1677083333333016,6.833333333330074,0.0,0.15083333333329918,17,15,1,33,20,1
2015-02-02 15:17:59,23.37,28.39,1090.6,1082.6083333333324,23.39,28.248958333333327,7.99166666666747,-0.019999999999999574,0.1410416666666734,1.7666666666698347,-0.019999999999999574,0.016666666666701246,17,15,1,33,20,1
2015-02-02 15:19:00,23.39,28.3233333333333,1086.0,1085.6083333333327,23.384999999999998,28.296458333333327,0.39166666666733363,0.005000000000002558,0.026874999999972005,-4.599999999999909,0.019999999999999574,-0.06666666666670196,17,15,1,33,20,1
2015-02-02 15:20:00,23.3733333333333,28.445,1092.5,1086.8583333333327,23.384999999999998,28.32729166666665,5.641666666667334,-0.011666666666698688,0.11770833333335062,6.5,-0.016666666666701246,0.12166666666670167,17,15,1,33,20,1
2015-02-02 15:21:00,23.39,28.5,1103.75,1089.4833333333327,23.380833333333324,28.382916666666652,14.266666666667334,0.009166666666676093,0.11708333333334764,11.25,0.016666666666701246,0.054999999999999716,17,15,1,33,20,1
2015-02-02 15:22:00,23.3233333333333,28.5,1104.5,1093.2125,23.380833333333324,28.414583333333326,11.287499999999909,-0.057500000000025864,0.08541666666667425,0.75,-0.06666666666670196,0.0,17,15,1,33,20,1
2015-02-02 15:23:00,23.365,28.5,1103.5,1096.6875,23.36916666666665,28.442083333333322,6.8125,-0.004166666666652219,0.05791666666667794,-1.0,0.041666666666699825,0.0,17,15,1,33,20,1
2015-02-02 15:23:59,23.29,28.5,1112.0,1101.0625,23.36291666666665,28.48625,10.9375,-0.07291666666665009,0.013750000000001705,8.5,-0.07499999999999929,0.0,17,15,1,33,20,1
2015-02-02 15:24:59,23.3066666666667,28.5333333333333,1105.66666666667,1105.9375,23.342083333333324,28.5,-0.2708333333300743,-0.0354166666666238,0.033333333333299464,-6.333333333330074,0.016666666666701246,0.033333333333299464,17,15,1,33,20,1
2015-02-02 15:26:00,23.29,28.7,1104.0,1106.4166666666674,23.32125,28.508333333333326,-2.4166666666674246,-0.03125,0.19166666666667354,-1.6666666666699257,-0.016666666666701246,0.16666666666669983,17,15,1,33,20,1
2015-02-02 15:27:00,23.29,28.7,1117.2,1106.2916666666674,23.312916666666673,28.558333333333326,10.908333333332621,-0.022916666666674246,0.14166666666667282,13.200000000000045,0.0,0.0,17,15,1,33,20,1
2015-02-02 15:28:00,23.29,28.675,1121.25,1109.7166666666676,23.294166666666673,28.608333333333324,11.533333333332394,-0.004166666666673535,0.06666666666667709,4.0499999999999545,0.0,-0.02499999999999858,17,15,1,33,20,1
2015-02-02 15:29:00,23.29,28.6166666666667,1115.66666666667,1112.0291666666676,23.294166666666676,28.652083333333326,3.637500000002319,-0.004166666666677088,-0.03541666666662735,-5.583333333330074,0.0,-0.058333333333301596,17,15,1,33,20,1
2015-02-02 15:29:59,23.29,28.66,1120.0,1114.5291666666676,23.29,28.672916666666676,5.4708333333323935,0.0,-0.012916666666676235,4.333333333330074,0.0,0.04333333333330103,17,15,1,33,20,1
2015-02-02 15:30:59,23.29,28.55,1123.75,1118.5291666666676,23.29,28.662916666666675,5.2208333333323935,0.0,-0.1129166666666741,3.75,0.0,-0.10999999999999943,17,15,1,33,20,1
2015-02-02 15:32:00,23.29,28.6,1116.0,1120.1666666666674,23.29,28.625416666666673,-4.166666666667425,0.0,-0.025416666666671972,-7.75,0.0,0.05000000000000071,17,15,1,33,20,1
2015-02-02 15:33:00,23.272,28.6,1126.8,1118.8541666666674,23.29,28.606666666666676,7.94583333333253,-0.018000000000000682,-0.006666666666674814,10.799999999999955,-0.018000000000000682,0.0,17,15,1,33,20,1
2015-02-02 15:34:00,23.2,28.4175,1112.75,1121.6375,23.2855,28.6025,-8.887500000000045,-0.08549999999999969,-0.18499999999999872,-14.049999999999955,-0.07199999999999918,-0.182500000000001,17,15,1,33,20,1
2015-02-02 15:35:00,23.23,28.5,1104.5,1119.825,23.263,28.541875,-15.325000000000045,-0.03300000000000125,-0.041875000000000995,-8.25,0.030000000000001137,0.08249999999999957,17,15,1,33,20,1
2015-02-02 15:36:00,23.29,28.5,1108.0,1115.0125,23.247999999999998,28.529375,-7.0125000000000455,0.04200000000000159,-0.029375000000001705,3.5,0.05999999999999872,0.0,17,15,1,33,20,1
2015-02-02 15:36:59,23.215,28.6333333333333,1127.83333333333,1113.0125,23.248,28.504375,14.820833333330029,-0.03300000000000125,0.1289583333333013,19.833333333330074,-0.07499999999999929,0.13333333333330089,17,15,1,33,20,1
2015-02-02 15:38:00,23.2,28.6,1128.75,1113.2708333333326,23.23375,28.512708333333325,15.479166666667425,-0.03375000000000128,0.0872916666666761,0.9166666666699257,-0.015000000000000568,-0.033333333333299464,17,15,1,33,20,1
2015-02-02 15:39:00,23.2,28.65,1124.25,1117.2708333333326,23.23375,28.558333333333326,6.979166666667425,-0.03375000000000128,0.09166666666667211,-4.5,0.0,0.04999999999999716,17,15,1,33,20,1
2015-02-02 15:40:00,23.2,28.62,1130.4,1122.2083333333326,23.22625,28.595833333333324,8.191666666667516,-0.026250000000000995,0.02416666666667666,6.150000000000091,0.0,-0.029999999999997584,17,15,1,33,20,1
2015-02-02 15:40:59,23.2,28.7,1138.0,1127.8083333333325,23.20375,28.625833333333325,10.191666666667516,-0.003750000000000142,0.07416666666667382,7.599999999999909,0.0,0.0799999999999983,17,15,1,33,20,1
2015-02-02 15:42:00,23.2,28.7,1144.0,1130.35,23.2,28.642500000000002,13.650000000000091,0.0,0.05749999999999744,6.0,0.0,0.0,17,15,1,33,20,1
2015-02-02 15:42:59,23.2,28.718,1140.0,1134.1625,23.2,28.667499999999997,5.837500000000091,0.0,0.0505000000000031,-4.0,0.0,0.018000000000000682,17,15,1,33,20,1
2015-02-02 15:43:59,23.2,28.79,1139.25,1138.1,23.2,28.6845,1.150000000000091,0.0,0.10549999999999926,-0.75,0.0,0.07199999999999918,17,15,1,33,20,1
2015-02-02 15:45:00,23.2,28.79,1167.33333333333,1140.3125,23.2,28.727,27.020833333330074,0.0,0.06299999999999883,28.083333333330074,0.0,0.0,17,15,1,33,20,1
2015-02-02 15:46:00,23.14,28.79,1159.6,1147.6458333333326,23.2,28.749499999999998,11.954166666667334,-0.05999999999999872,0.040500000000001535,-7.733333333330165,-0.05999999999999872,0.0,17,15,1,33,20,1
2015-02-02 15:47:00,23.15,28.89,1157.75,1151.5458333333327,23.185,28.772000000000002,6.204166666667334,-0.03500000000000014,0.11799999999999855,-1.849999999999909,0.00999999999999801,0.10000000000000142,17,15,1,33,20,1
2015-02-02 15:48:00,23.15,28.89,1159.5,1155.9833333333327,23.1725,28.815,3.5166666666673336,-0.022500000000000853,0.07499999999999929,1.75,0.0,0.0,17,15,1,33,20,1
2015-02-02 15:49:00,23.18,28.83,1156.4,1161.0458333333327,23.16,28.84,-4.645833333332575,0.019999999999999574,-0.010000000000001563,-3.099999999999909,0.030000000000001137,-0.060000000000002274,17,15,1,33,20,1
2015-02-02 15:49:59,23.1166666666667,28.945,1160.0,1158.3125,23.154999999999998,28.85,1.6875,-0.03833333333329847,0.09499999999999886,3.599999999999909,-0.0633333333333006,0.11500000000000199,17,15,1,33,20,1
2015-02-02 15:51:00,23.14,28.956,1169.8,1158.4125,23.149166666666673,28.888749999999998,11.387500000000045,-0.00916666666667254,0.06725000000000136,9.799999999999955,0.023333333333301454,0.010999999999999233,17,15,1,33,20,1
2015-02-02 15:52:00,23.1,29.0,1176.16666666667,1161.425,23.146666666666675,28.90525,14.741666666669971,-0.04666666666667396,0.09475000000000122,6.366666666669971,-0.03999999999999915,0.04400000000000048,17,15,1,33,20,1
2015-02-02 15:53:00,23.1,29.075,1175.25,1165.5916666666676,23.134166666666673,28.93275,9.658333333332394,-0.03416666666667112,0.14225000000000065,-0.9166666666699257,0.0,0.07499999999999929,17,15,1,33,20,1
2015-02-02 15:53:59,23.1,28.918,1166.6,1170.3041666666675,23.114166666666677,28.994,-3.704166666667561,-0.014166666666675098,-0.07600000000000051,-8.650000000000091,0.0,-0.15700000000000003,17,15,1,33,20,1
2015-02-02 15:55:00,23.1,27.925,1140.25,1171.9541666666673,23.11,28.98725,-31.704166666667334,-0.00999999999999801,-1.0622499999999988,-26.34999999999991,0.0,-0.9929999999999986,17,15,1,33,20,1
2015-02-02 15:55:59,23.06,27.772,1089.2,1164.5666666666675,23.1,28.7295,-75.36666666666747,-0.0400000000000027,-0.9575000000000031,-51.049999999999955,-0.0400000000000027,-0.15300000000000225,17,15,1,33,20,1
2015-02-02 15:56:59,23.02,27.556,1042.6,1142.825,23.090000000000003,28.4225,-100.22500000000014,-0.07000000000000384,-0.8664999999999985,-46.600000000000136,-0.03999999999999915,-0.21599999999999753,17,15,1,33,20,1
2015-02-02 15:58:00,23.01,27.8188333333333,1051.1,1109.6625,23.07,28.042749999999998,-58.5625,-0.05999999999999872,-0.22391666666669963,8.5,-0.00999999999999801,0.2628333333332975,17,15,1,33,20,1
2015-02-02 15:59:00,23.0,28.0816666666667,1059.6,1080.7875,23.047500000000003,27.767958333333326,-21.1875,-0.047500000000002984,0.31370833333337345,8.5,-0.010000000000001563,0.26283333333340053,17,15,1,33,20,1
2015-02-02 16:00:00,23.0,27.956,1064.6,1060.625,23.0225,27.807125,3.974999999999909,-0.022500000000000853,0.1488750000000003,5.0,0.0,-0.12566666666669946,17,16,1,33,20,1
2015-02-02 16:01:00,22.9816666666667,27.9083333333333,1061.66666666667,1054.475,23.0075,27.853125,7.191666666670017,-0.02583333333329918,0.055208333333300885,-2.9333333333299834,-0.018333333333298896,-0.04766666666670005,17,16,1,33,20,1
2015-02-02 16:01:59,23.0,27.9266666666667,1058.33333333333,1059.2416666666672,22.997916666666676,27.941208333333325,-0.9083333333371684,0.002083333333324333,-0.014541666666623598,-3.3333333333398514,0.018333333333298896,0.018333333333401924,17,16,1,33,20,1
2015-02-02 16:02:59,23.0,28.018,1061.6,1061.05,22.995416666666674,27.968166666666676,0.5499999999999545,0.004583333333325612,0.04983333333332496,3.2666666666698347,0.0,0.0913333333332993,17,16,1,33,20,1
2015-02-02 16:04:00,22.9816666666667,28.0666666666667,1070.33333333333,1061.55,22.995416666666674,27.95225,8.78333333333012,-0.013749999999973284,0.11441666666669903,8.733333333330165,-0.018333333333298896,0.04866666666669772,17,16,1,33,20,1
2015-02-02 16:05:00,22.945,28.1,1074.0,1062.9833333333327,22.99083333333335,27.979916666666675,11.016666666667334,-0.04583333333334849,0.12008333333332644,3.6666666666699257,-0.03666666666670082,0.03333333333330302,17,16,1,33,20,1
2015-02-02 16:06:00,23.0,28.1,1086.25,1066.066666666665,22.981666666666676,28.02783333333335,20.183333333334986,0.018333333333323765,0.07216666666665006,12.25,0.054999999999999716,0.0,17,16,1,33,20,1
2015-02-02 16:07:00,22.956,28.2,1089.6,1073.0458333333324,22.981666666666676,28.071166666666674,16.55416666666747,-0.02566666666667672,0.12883333333332558,3.349999999999909,-0.04400000000000048,0.09999999999999787,17,16,1,33,20,1
2015-02-02 16:08:00,22.9725,28.1,1085.0,1080.0458333333327,22.970666666666673,28.116666666666674,4.954166666667334,0.0018333333333266921,-0.016666666666672825,-4.599999999999909,0.016500000000000625,-0.09999999999999787,17,16,1,33,20,1
2015-02-02 16:08:59,22.945,28.1333333333333,1085.0,1083.7125,22.968375,28.125,1.287499999999909,-0.023375000000001478,0.008333333333300885,0.0,-0.027499999999999858,0.033333333333299464,17,16,1,33,20,1
2015-02-02 16:09:59,23.0,28.2,1088.0,1086.4625,22.968374999999998,28.133333333333326,1.537499999999909,0.03162500000000179,0.06666666666667354,3.0,0.054999999999999716,0.0666666666666984,17,16,1,33,20,1
2015-02-02 16:11:00,22.945,28.2,1091.75,1086.9,22.968374999999998,28.158333333333324,4.849999999999909,-0.023374999999997925,0.041666666666674956,3.75,-0.054999999999999716,0.0,17,16,1,33,20,1
2015-02-02 16:12:00,23.0,28.1333333333333,1091.33333333333,1087.4375,22.965625,28.158333333333324,3.8958333333300743,0.03437500000000071,-0.025000000000023448,-0.4166666666699257,0.054999999999999716,-0.0666666666666984,17,16,1,33,20,1
2015-02-02 16:13:00,22.912,28.1,1088.2,1089.0208333333326,22.9725,28.16666666666665,-0.82083333333253,-0.06050000000000111,-0.06666666666664867,-3.133333333330029,-0.08800000000000097,-0.033333333333299464,17,16,1,33,20,1
2015-02-02 16:14:00,22.89,28.1,1087.5,1089.8208333333325,22.96425,28.158333333333324,-2.32083333333253,-0.07424999999999926,-0.05833333333332291,-0.7000000000000455,-0.021999999999998465,0.0,17,16,1,33,20,1
2015-02-02 16:14:59,22.89,27.956,1079.2,1089.6958333333325,22.93675,28.133333333333326,-10.495833333332484,-0.0467499999999994,-0.17733333333332624,-8.299999999999955,0.0,-0.1440000000000019,17,16,1,33,20,1
2015-02-02 16:15:59,22.865,27.84,1077.25,1086.5583333333325,22.923,28.072333333333326,-9.308333333332484,-0.05799999999999983,-0.23233333333332595,-1.9500000000000455,-0.02500000000000213,-0.11599999999999966,17,16,1,33,20,1
2015-02-02 16:17:00,22.8733333333333,27.6833333333333,1064.16666666667,1083.0375,22.889249999999997,27.999000000000002,-18.870833333329983,-0.015916666666697665,-0.31566666666670073,-13.083333333330074,0.008333333333300885,-0.15666666666669826,17,16,1,33,20,1
2015-02-02 16:18:00,22.8733333333333,27.6,1056.4,1077.0291666666676,22.879583333333326,27.894833333333324,-20.629166666667516,-0.00625000000002629,-0.2948333333333224,-7.766666666669835,0.0,-0.08333333333330017,17,16,1,33,20,1
2015-02-02 16:19:00,22.89,27.6,1043.6,1069.2541666666675,22.875416666666652,27.769833333333327,-25.654166666667606,0.014583333333348492,-0.16983333333332595,-12.800000000000182,0.016666666666701246,0.0,17,16,1,33,20,1
2015-02-02 16:20:00,22.815,27.445,1039.5,1060.3541666666674,22.875416666666652,27.680833333333325,-20.854166666667425,-0.0604166666666508,-0.2358333333333249,-4.099999999999909,-0.07499999999999929,-0.15500000000000114,17,16,1,33,20,1
2015-02-02 16:21:00,22.84,27.3733333333333,1028.66666666667,1050.9166666666674,22.86291666666665,27.582083333333326,-22.2499999999975,-0.022916666666649377,-0.20875000000002686,-10.833333333330074,0.02499999999999858,-0.07166666666670096,17,16,1,33,20,1
2015-02-02 16:21:59,22.79,27.365,1020.4,1042.0416666666674,22.854583333333323,27.50458333333333,-21.641666666667447,-0.06458333333332433,-0.13958333333333073,-8.266666666669948,-0.05000000000000071,-0.008333333333300885,17,16,1,33,20,1
2015-02-02 16:23:00,22.79,27.2,1018.0,1033.0416666666674,22.83375,27.445833333333326,-15.041666666667425,-0.04374999999999929,-0.24583333333332646,-2.3999999999999773,0.0,-0.16499999999999915,17,16,1,33,20,1
2015-02-02 16:24:00,22.79,27.1714285714286,1015.14285714286,1026.6416666666676,22.808749999999996,27.345833333333324,-11.498809523807608,-0.018749999999997158,-0.1744047619047251,-2.8571428571400475,0.0,-0.028571428571400048,17,16,1,33,20,1
2015-02-02 16:25:00,22.79,27.0666666666667,1006.33333333333,1020.5523809523825,22.8025,27.277440476190474,-14.219047619052503,-0.01249999999999929,-0.21077380952377567,-8.809523809529992,0.0,-0.10476190476190084,17,16,1,33,20,1
